facility_id,component_id,facility_name,province,city,district,longitude_wgs84_deg,latitude_wgs84_deg,year,scenario_id,scenario_name_cn,scenario_order,process_type_p,process_type_confidence,size_class_z,treatment_level,wastewater_flow_m3_day,annual_wastewater_m3_year,selected_exposed_water_area_m2,exposed_water_area_source,exposed_water_area_confidence,climate_station_id,climate_station_distance_km,pev_spatial_confidence,climate_aux_confidence,annual_pev_mm_year,annual_precip_mm_year,mean_relative_humidity_fraction,mean_air_temperature_c,mean_wind_speed_10m_m_s,mean_shortwave_downward_kwh_m2_day,kp_free_water,f_sal,e_free_m_year,e_net_m_year,baseline_e_net_m_year,edi,v_net_m3_year,v_service_m3_year,electricity_price_cny_kwh,grid_factor_base_2023_kgco2_kwh,grid_factor_multiplier,grid_factor_kgco2_kwh,pond_unit_cost_cny_m3,pond_pump_sec_kwh_m3,mechanical_substitute_route,mechanical_substitute_sec_kwh_m3,mechanical_substitute_unit_cost_cny_m3,pi_electricity_kwh_m3,pi_carbon_kgco2_m3,pi_cost_gross_mechanical_cny_m3,pi_cost_cny_m3,shadow_avoided_electricity_kwh_year,shadow_avoided_carbon_tco2_year,shadow_gross_mechanical_cost_cny_year,shadow_net_cost_difference_cny_year,uec0_kwh_m3_at_20c_10k_m3d,process_temperature_factor,process_climate_factor,process_scale_factor,process_uec_kwh_m3,process_electricity_kwh_year,process_electricity_cost_cny_year,process_electricity_carbon_tco2_year,process_model_status,result_confidence,result_status
HW_CHN_46570,HW_CHN_46570::open_water,Shandong,山东省,,,118.044,36.851,2024,estimated_base,估算基准,2,low_conventional,medium,large_gt_100kt_d,Secondary,200800.0,73292000.0,12048.000000000002,fallback_rule_area_insufficient_rs_labels_for_scenario,low,54830,10.5632,high,medium,1984.25,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.194904918032787,0.75,1.0,1.4881875,0.4797675000000001,0.8256640833333333,0.4189313672660863,5780.238840000003,5780.238840000003,0.65,0.6191,1.0,0.6191,75.95941959598845,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-47.95941959598845,115604.77680000004,71.57091731688003,161846.68752000006,-277216.89989258966,0.35,1.4520398104990742,1.2712238862994445,0.7408386457051075,0.3296201238099224,24158518.114276838,15703036.774279945,14956.538564548786,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46571,HW_CHN_46571::open_water,Shandong,山东省,,,118.053,36.851,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,40000.0,14600000.0,40064.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54830,11.3137,high,medium,1984.25,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.194904918032787,0.75,1.0,1.4881875,0.4797675000000001,0.8256640833333333,0.4189313672660863,19221.405120000007,19221.405120000007,0.65,0.6191,1.0,0.6191,75.95941959598845,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-47.95941959598845,384428.10240000015,237.99943819584007,538199.3433600002,-921847.433374561,0.5,1.4520398104990742,1.2712238862994445,0.8705505632961241,0.5533323351467347,8078652.093142327,5251123.8605425125,5001.493510864414,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46572,HW_CHN_46572::open_water,Shandong,山东省,,,118.127,36.945,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,80000.0,29200000.0,56386.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54833,4.5672,high,medium,2136.81,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.187165300546448,0.75,1.0,1.6026075,0.5941875000000001,0.9471888333333334,0.3726831661338912,33503.856375,33503.856375,0.65,0.6191,1.0,0.6191,61.34477440373349,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-33.34477440373349,670077.1275000001,414.84474963525,938107.9785,-1117178.5324794631,0.5,1.4520398104990742,1.2712238862994445,0.8122523963562356,0.5162773239760052,15075297.860099353,9798943.60906458,9333.11690518751,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46573,HW_CHN_46573::open_water,Shandong,山东省,,,118.271,36.788,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,38000.0,13870000.0,39560.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54834,8.816,high,medium,2107.07,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.187165300546448,0.75,1.0,1.5803025000000002,0.5718825000000003,0.9230253333333334,0.3804259976974266,22623.67170000001,22623.67170000001,0.65,0.6191,1.0,0.6191,63.73485517745058,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-35.73485517745058,452473.4340000002,280.12630298940013,633462.8076000003,-808453.6317816875,0.5,1.4520398104990742,1.2712238862994445,0.8750273756356117,0.5561778505369531,7714186.78694754,5014221.411515901,4775.853039799222,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46574,HW_CHN_46574::open_water,Shandong,山东省,,,118.347,36.802,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,13500.0,4927500.0,40500.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54834,9.1549,high,medium,2107.07,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.187165300546448,0.75,1.0,1.5803025000000002,0.5718825000000003,0.9230253333333334,0.3804259976974266,23161.241250000014,23161.241250000014,0.65,0.6191,1.0,0.6191,63.73485517745058,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-35.73485517745058,463224.8250000003,286.7824891575001,648514.7550000004,-827663.6017987449,0.5,1.4520398104990742,1.2712238862994445,0.970435383473962,0.6168203197911308,3039382.125770797,1975598.381751018,1881.6814740647003,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46575,HW_CHN_46575::open_water,Shandong,山东省,,,118.158,36.176,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,25000.0,9125000.0,44879.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54836,1.1269,high,medium,1878.8,1212.9899999999998,0.7001551912568306,13.36800546448087,3.7611202185792334,4.187165300546448,0.75,1.0,1.4091,0.1961100000000002,0.5647715000000001,0.6527622233062395,8801.220690000011,8801.220690000011,0.65,0.6191,1.0,0.6191,185.73465454856128,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-157.73465454856128,176024.4138000002,108.97671458358012,246434.17932000032,-1388257.505142802,0.5,1.5858118233019889,1.3514870939811932,0.9124435365554808,0.6165778318206447,5626272.715363383,3657077.2649861993,3483.22543808147,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46576,HW_CHN_46576::open_water,Shandong,山东省,,,118.366,36.812,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,41000.0,14965000.0,39116.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54834,9.5431,high,medium,2107.07,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.187165300546448,0.75,1.0,1.5803025000000002,0.5718825000000003,0.9230253333333334,0.3804259976974266,22369.75587000001,22369.75587000001,0.65,0.6191,1.0,0.6191,63.73485517745058,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-35.73485517745058,447395.1174000002,276.9823171823401,626353.1643600003,-799379.9863693754,0.5,1.4520398104990742,1.2712238862994445,0.8684035983157513,0.5519676985636855,8260196.609005555,5369127.795853611,5113.887720635339,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46577,HW_CHN_46577::open_water,Shandong,山东省,,,117.973,36.687,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,71400.0,26061000.0,71070.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54824,6.3103,high,medium,1898.06,1131.89,0.6843721311475409,13.390601092896176,3.850218579234972,4.194904918032787,0.75,1.0,1.4235449999999998,0.2916549999999998,0.6730234166666667,0.5666495507028547,20727.920849999984,20727.920849999984,0.65,0.6191,1.0,0.6191,124.91002564166028,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-96.91002564166028,414558.41699999967,256.6531159646998,580381.7837999995,-2008743.341071803,0.5,1.5833224924557647,1.3499934954734587,0.8215427715823472,0.5545386989447031,14451833.033197908,9393691.47157864,8947.129830852826,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46578,HW_CHN_46578::open_water,Shandong,山东省,,,117.871,37.166,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,43500.0,15877500.0,29259.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54729,0.391,high,medium,2126.2,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.22284480874317,0.75,1.0,1.59465,0.58623,0.9274518333333334,0.3679132662954105,17152.50357,17152.50357,0.65,0.6191,1.0,0.6191,62.17658752284665,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-34.17658752284665,343050.0714,212.38229920374,480270.09996,-586214.0394960447,0.5,1.4520398104990742,1.2712238862994445,0.8632787969481605,0.5487103136081748,8712148.004313795,5662896.202803967,5393.69082947067,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46579,HW_CHN_46579::open_water,Shandong,山东省,,,117.689,36.67,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,16000.0,5840000.0,47308.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54727,12.4844,high,medium,1954.23,1082.2199999999998,0.6794808743169399,13.718934426229511,3.7773224043715854,4.194904918032787,0.75,1.0,1.4656725,0.3834525000000002,0.6615783333333333,0.4203974334105053,18140.37087000001,18140.37087000001,0.65,0.6191,1.0,0.6191,95.02246136358058,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-67.02246136358058,362807.4174000002,224.6140721123401,507930.38436000026,-1215812.3057555982,0.5,1.547588261092703,1.3285529566556218,0.954087051328672,0.6337775864747757,3701261.1050126897,2405819.718258248,2291.450750113356,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46580,HW_CHN_46580::open_water,Shandong,山东省,,,118.11,36.971,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,20000.0,7300000.0,32619.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,54833,2.4176,high,medium,2136.81,1008.42,0.6588030054644809,14.635546448087435,3.660983606557377,4.187165300546448,0.75,1.0,1.6026075,0.5941875000000001,0.9471888333333334,0.3726831661338912,19381.802062500003,19381.802062500003,0.65,0.6191,1.0,0.6191,61.34477440373349,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,12.382,28.0,-33.34477440373349,387636.04125000007,239.98547313787503,542690.4577500001,-646281.817311879,0.5,1.4520398104990742,1.2712238862994445,0.9330329915368074,0.5930469127735085,4329242.463246612,2814007.6011102977,2680.234008995977,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46581,HW_CHN_46581::open_water,Henan,河南省,,,112.977,34.782,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,20000.0,7300000.0,33925.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57080,5.4932,high,medium,1686.65,952.38,0.6863469945355192,15.092568306010929,3.27724043715847,4.015308469945356,0.75,1.0,1.2649875,0.3126074999999999,0.6062254166666666,0.4843378528751338,10605.209437499998,10605.209437499998,0.65,0.5897,1.0,0.5897,116.54229486182643,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-88.54229486182643,212104.18875,125.07784010587496,296945.8642499999,-939009.5810865492,0.5,1.4066266672905308,1.2439760003743183,0.9330329915368074,0.5803353245146214,4236447.868956736,2753691.1148218787,2498.233308323788,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46582,HW_CHN_46582::open_water,Henan,河南省,,,113.499,34.435,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,35100.0,12811500.0,34902.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57085,18.7115,high,medium,1917.81,952.38,0.6863469945355192,15.092568306010929,3.27724043715847,3.9496398907103822,0.75,1.0,1.4383575,0.4859774999999999,0.7254436666666667,0.3300961572481393,16961.586704999998,16961.586704999998,0.65,0.5897,1.0,0.5897,74.98961266934869,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-46.98961266934869,339231.73409999994,200.04495359877,474924.42774,-797018.3895255241,0.5,1.4066266672905308,1.2439760003743183,0.8820014281598715,0.5485943044633768,7028315.931632551,4568405.355561159,4144.597904883715,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46583,HW_CHN_46583::open_water,Henan,河南省,,,113.758,34.379,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,18000.0,6570000.0,34525.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57086,3.8236,high,medium,2150.93,1043.92,0.6823633879781421,15.826174863387978,3.563633879781421,3.9496398907103822,0.75,1.0,1.6131974999999998,0.5692774999999997,0.8148703333333333,0.3013888508233011,19654.30568749999,19654.30568749999,0.65,0.5897,1.0,0.5897,64.02620688683186,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-36.02620688683186,393086.1137499998,231.80288127837488,550320.5592499997,-708070.0829149106,0.5,1.3366809360365233,1.202008561621914,0.942915444847628,0.5666962187961923,3723194.157490983,2420076.202369139,2195.5675946724327,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46584,HW_CHN_46584::open_water,Henan,河南省,,,113.744,34.414,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,23000.0,8395000.0,37967.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57086,4.2329,high,medium,2150.93,1043.92,0.6823633879781421,15.826174863387978,3.563633879781421,3.9496398907103822,0.75,1.0,1.6131974999999998,0.5692774999999997,0.8148703333333333,0.3013888508233011,21613.75884249999,21613.75884249999,0.65,0.5897,1.0,0.5897,64.02620688683186,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-36.02620688683186,432275.17684999976,254.9126717884449,605185.2475899997,-778661.747661996,0.5,1.3366809360365233,1.202008561621914,0.9200834446979174,0.5529740889667398,4642217.476875781,3017441.359969258,2737.515646113648,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46585,HW_CHN_46585::open_water,Henan,河南省,,,113.338,34.784,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,12000.0,4380000.0,36000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57081,8.8854,high,medium,1986.8,862.4,0.6398076502732241,15.742868852459017,3.0675956284153005,3.9496398907103822,0.75,1.0,1.4901,0.6277,0.8162111666666667,0.230958818459357,22597.2,22597.2,0.65,0.5897,1.0,0.5897,58.07308659155392,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-30.07308659155392,451944.0,266.51137680000005,632721.6,-679567.5523266622,0.5,1.3444453742636309,1.2066672245581789,0.9819330445619128,0.5924332107917427,2594857.463267833,1686657.3511240915,1530.1874460890413,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46586,HW_CHN_46586::open_water,Henan,河南省,,,113.27,34.814,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,32000.0,11680000.0,35321.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57081,14.9933,high,medium,1986.8,862.4,0.6398076502732241,15.742868852459017,3.0675956284153005,3.9496398907103822,0.75,1.0,1.4901,0.6277,0.8162111666666667,0.230958818459357,22170.9917,22170.9917,0.65,0.5897,1.0,0.5897,58.07308659155392,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-30.07308659155392,443419.834,261.48467610980003,620787.7676,-666750.1532147232,0.5,1.3444453742636309,1.2066672245581789,0.8901946956877225,0.5370843813809583,6273145.574529593,4077544.6234442354,3699.273945300101,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46587,HW_CHN_46587::open_water,Henan,河南省,,,113.61,34.787,2024,estimated_base,估算基准,2,low_conventional,medium,large_gt_100kt_d,Secondary,101000.0,36865000.0,6060.0,fallback_rule_area_insufficient_rs_labels_for_scenario,low,57083,8.6324,high,medium,2104.39,1043.92,0.6823633879781421,15.826174863387978,3.563633879781421,3.9496398907103822,0.75,1.0,1.5782925,0.5343724999999997,0.8334740833333334,0.3588612883284017,3238.297349999998,3238.297349999998,0.65,0.5897,1.0,0.5897,68.20412758145005,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-40.20412758145005,64765.94699999996,38.19247894589998,90672.32579999996,-130192.91980607151,0.35,1.3366809360365233,1.202008561621914,0.7935382449482918,0.333843917540796,12307156.020141443,7999651.41309194,7257.52990507741,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46588,HW_CHN_46588::open_water,Henan,河南省,,,114.048,34.731,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,19000.0,6935000.0,35615.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57090,7.6021,high,medium,2276.3,1043.92,0.6823633879781421,15.826174863387978,3.563633879781421,3.9496398907103822,0.75,1.0,1.707225,0.6633049999999998,0.9163973333333334,0.2761818745289527,23623.607574999995,23623.607574999995,0.65,0.5897,1.0,0.5897,54.95931853147256,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-26.95931853147256,472472.1514999999,278.61682773955,661461.0120999998,-636876.3614769329,0.5,1.3366809360365233,1.202008561621914,0.9378311201990251,0.5636405179173494,3908846.991756818,2540750.5446419315,2305.0470710389955,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46589,HW_CHN_46589::open_water,Henan,河南省,,,113.041,34.438,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,17000.0,6205000.0,30319.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57082,3.8909,high,medium,1669.4,952.38,0.6863469945355192,15.092568306010929,3.27724043715847,3.9496398907103822,0.75,1.0,1.25205,0.2996700000000001,0.5665526666666666,0.4710641787936159,9085.694730000005,9085.694730000005,0.65,0.5897,1.0,0.5897,121.57090967904156,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-93.57090967904156,181713.8946000001,107.15668364562003,254399.45244000008,-850156.7209521742,0.5,1.4066266672905308,1.2439760003743183,0.9483204322788658,0.589843929209754,3659981.580746524,2378988.0274852403,2158.291138166225,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46590,HW_CHN_46590::open_water,Henan,河南省,,,113.39,34.509,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,19700.0,7190500.0,44780.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,57085,5.8543,high,medium,1917.81,952.38,0.6863469945355192,15.092568306010929,3.27724043715847,3.9496398907103822,0.75,1.0,1.4383575,0.4859774999999999,0.7254436666666667,0.3300961572481393,21762.07245,21762.07245,0.65,0.5897,1.0,0.5897,74.98961266934869,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-46.98961266934869,435241.4489999999,256.6618824753,609338.0285999998,-1022591.3553078038,0.5,1.4066266672905308,1.2439760003743183,0.9344442099702848,0.5812130854458872,4179212.690898652,2716488.249084124,2464.4817238229352,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46591,HW_CHN_46591::open_water,Henan,河南省,,,113.7,34.862,2024,estimated_base,估算基准,2,low_conventional,medium,large_gt_100kt_d,Secondary,304700.0,111215500.0,18282.0,fallback_rule_area_insufficient_rs_labels_for_scenario,low,57083,16.793,high,medium,2104.39,1043.92,0.6823633879781421,15.826174863387978,3.563633879781421,3.9496398907103822,0.75,1.0,1.5782925,0.5343724999999997,0.8334740833333334,0.3588612883284017,9769.398044999994,9769.398044999994,0.65,0.5897,1.0,0.5897,68.20412758145005,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-40.20412758145005,195387.9608999999,115.22028054272997,273543.14525999984,-392770.12539514847,0.35,1.3366809360365233,1.202008561621914,0.7105796317213444,0.2989429803651209,33247093.032797106,21610610.47131812,19605.81076144045,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46592,HW_CHN_46592::open_water,Henan,河南省,,,114.337,36.074,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,51100.0,18651500.0,52787.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,53991,17.4978,high,medium,2228.36,680.0999999999999,0.6069062841530055,15.94169398907104,3.718715846994536,4.035664207650273,0.75,1.0,1.6712700000000005,0.9911700000000004,1.00108575,0.0099049956509717,52320.89079000002,52320.89079000002,0.65,0.5897,1.0,0.5897,36.80105532201175,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-8.801055322011749,1046417.8158000004,617.0725859772602,1464984.9421200005,-460479.0543397252,0.5,1.3259882599123871,1.1955929559474323,0.8494892942000367,0.50782170814916,9471636.589544056,6156563.783203636,5585.42409685413,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46593,HW_CHN_46593::open_water,Henan,河南省,,,114.377,36.081,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,small_lt_10kt_d,Secondary,9000.0,3285000.0,27000.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,53991,18.6905,high,medium,2228.36,680.0999999999999,0.6069062841530055,15.94169398907104,3.718715846994536,4.035664207650273,0.75,1.0,1.6712700000000005,0.9911700000000004,1.00108575,0.0099049956509717,26761.590000000007,26761.590000000007,0.65,0.5897,1.0,0.5897,36.80105532201175,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-8.801055322011749,535231.8000000002,315.6261924600001,749324.5200000003,-235530.23409499647,0.5,1.3259882599123871,1.1955929559474323,1.0105917512032914,0.6041281895386176,1984561.1026343587,1289964.7167123333,1170.2956822234814,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46594,HW_CHN_46594::open_water,Henan,河南省,,,114.413,36.091,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,91700.0,33470500.0,53178.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,53991,20.6672,high,medium,2228.36,680.0999999999999,0.6069062841530055,15.94169398907104,3.718715846994536,4.035664207650273,0.75,1.0,1.6712700000000005,0.9911700000000004,1.00108575,0.0099049956509717,52708.43826000002,52708.43826000002,0.65,0.5897,1.0,0.5897,36.80105532201175,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-8.801055322011749,1054168.7652000005,621.6433208384402,1475836.2712800005,-463889.8810631008,0.5,1.3259882599123871,1.1955929559474323,0.8012408194265815,0.4789789398619847,16031664.60665056,10420581.994322864,9453.872618541836,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46595,HW_CHN_46595::open_water,Henan,河南省,,,114.163,36.137,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,14800.0,5402000.0,44400.00000000001,ridge_log_area_calibrated_from_top500_rs_labels,medium,53898,10.0345,high,medium,1938.19,680.0999999999999,0.6069062841530055,15.94169398907104,3.718715846994536,4.108306284153006,0.75,1.0,1.4536425,0.7735425,0.798069,0.0307323051014386,34345.287000000004,34345.287000000004,0.65,0.5897,1.0,0.5897,47.13633215501204,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-19.136332155012035,686905.7400000001,405.0683148780001,961668.036,-657242.8199912169,0.5,1.3259882599123871,1.1955929559474323,0.96155433126142,0.5748137926084489,3105144.107670841,2018343.6699860464,1831.1034802934948,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46596,HW_CHN_46596::open_water,Henan,河南省,,,114.563,35.571,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,23300.0,8504500.0,35604.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,53995,6.1587,high,medium,2280.03,804.7300000000001,0.6422144808743169,15.689535519125682,3.693661202185792,4.035664207650273,0.75,1.0,1.7100225,0.9052924999999998,1.0100820833333333,0.1037436313962933,32232.034169999995,32232.034169999995,0.65,0.5897,1.0,0.5897,40.28589650971195,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-12.285896509711948,644640.6833999999,380.14461100098,902496.95676,-395999.4361101192,0.5,1.3494399081919584,1.209663944915175,0.918891867511432,0.5557751807021757,4726590.024281654,3072283.515783075,2787.270137318891,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46597,HW_CHN_46597::open_water,Henan,河南省,,,113.809,36.045,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,21800.0,7957000.0,47048.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,53889,5.7165,high,medium,1836.56,660.53,0.630370218579235,12.764043715846997,3.725601092896176,4.047522131147541,0.75,1.0,1.37742,0.7168899999999999,0.7192260833333334,0.0032480514645779,33728.240719999994,33728.240719999994,0.65,0.5897,1.0,0.5897,50.856161759151895,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-22.85616175915189,674564.8143999999,397.79087105168,944390.7401599998,-770898.1257479336,0.5,1.6538196466466375,1.3922917879879826,0.9250268751458016,0.6439536609668423,5123939.280313164,3330560.5322035565,3021.586993600673,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
HW_CHN_46598,HW_CHN_46598::open_water,Henan,河南省,,,114.91,35.989,2024,estimated_base,估算基准,2,medium_oxidation_sbr,medium,medium_10_100kt_d,Secondary,17700.0,6460500.0,33570.0,ridge_log_area_calibrated_from_top500_rs_labels,medium,53993,6.2189,high,medium,2053.67,717.91,0.6282346994535519,15.855109289617484,3.7353278688524574,4.035664207650273,0.75,1.0,1.5402524999999998,0.8223424999999999,0.8756455,0.0608728075459762,27606.037724999995,27606.037724999995,0.65,0.5897,1.0,0.5897,44.3429936018367,0.1,MVR_equivalent_upper_bound,20.0,28.0,20.0,11.794,28.0,-16.342993601836703,552120.7544999999,325.58560892865,772969.0562999998,-451165.2979117376,0.5,1.3339946422775857,1.2003967853665514,0.9445015465085642,0.5668883101013084,3662381.927409503,2380548.252816177,2159.706622593384,estimated_process_uec_without_cod_tn_or_direct_ghg,low,estimated_complete_type_i
