climate_station_id,station_name,station_name_full,longitude_deg,latitude_deg,province_first,city_first,station_facility_count,mean_match_distance_km,state_trend_quadrant,dominant_process_type_p,dominant_process_name_cn,dominant_process_share_pct,station_total_process_carbon_tco2_year,station_total_facility_count,station_total_wastewater_m3_year,high_pond_lagoon,low_conventional,medium_oxidation_sbr,high_pond_lagoon_carbon_share_pct,low_conventional_carbon_share_pct,medium_oxidation_sbr_carbon_share_pct,station_total_process_carbon_10k_tco2_year
53992,浚县,浚县 type: 一般站 Lat: 35.65 Lon: 114.516667 altitude: 58.2 alt_qiya: 59.2 县级: 浚县 县级码: 410621 地级: 鹤壁市 省级: 河南省,114.5167,35.65,河南省,,1,5.0019,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2440.2548497791045,1,7336500.0,0.0,0.0,2440.2548497791045,0.0,0.0,100.0,0.24402548497791043
53773,临漳,临漳 type: 一般站 Lat: 36.333333 Lon: 114.616667 altitude: 64.6 alt_qiya: 65.8 县级: 临漳县 县级码: 130423 地级: 邯郸市 省级: 河北省,114.6167,36.3333,河北省,,1,2.4277,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2440.072460817793,1,6570000.0,0.0,0.0,2440.072460817793,0.0,0.0,100.0,0.2440072460817793
57853,武冈,武冈 type: 基本站 Lat: 26.733333 Lon: 110.633333 altitude: 341.0 alt_qiya: 342.2 县级: 武冈市 县级码: 430581 地级: 邵阳市 省级: 湖南省,110.6333,26.7333,湖南省,,1,1.4239,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2439.612703282732,1,9125000.0,0.0,0.0,2439.612703282732,0.0,0.0,100.0,0.24396127032827322
54803,夏津,夏津 type: 一般站 Lat: 36.983333 Lon: 116.016667 altitude: 27.9 alt_qiya: 28.9 县级: 夏津县 县级码: 371427 地级: 德州市 省级: 山东省,116.0167,36.9833,山东省,,1,3.3513,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2433.4073117726066,1,6679500.0,0.0,0.0,2433.4073117726066,0.0,0.0,100.0,0.24334073117726066
57324,平昌,平昌 type: 一般站 Lat: 31.583333 Lon: 107.083333 altitude: 364.2 alt_qiya: 365.1 县级: 平昌县 县级码: 511923 地级: 巴中市 省级: 四川省,107.0833,31.5833,四川省,,1,3.397,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2431.324820198732,1,35405000.0,0.0,0.0,2431.324820198732,0.0,0.0,100.0,0.24313248201987323
56196,绵阳,绵阳 type: 基准站 Lat: 31.45 Lon: 104.733333 altitude: 522.7 alt_qiya: 523.7 县级: 涪城区 县级码: 510703 地级: 绵阳市 省级: 四川省,104.7333,31.45,四川省,,1,4.9453,positive_decline,low_conventional,常规工艺,100.0,2430.1078789411185,1,54750000.0,0.0,2430.1078789411185,0.0,0.0,100.0,0.0,0.24301078789411185
58331,和县,和县 type: 一般站 Lat: 31.733333 Lon: 118.366667 altitude: 22.5 alt_qiya: 23.5 县级: 和县 县级码: 340523 地级: 马鞍山市 省级: 安徽省,118.3667,31.7333,安徽省,,1,0.1742,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2429.6981945994576,1,6971500.0,0.0,0.0,2429.6981945994576,0.0,0.0,100.0,0.24296981945994575
58936,仙游,仙游 type: 基本站 Lat: 25.366667 Lon: 118.7 altitude: 77.7 alt_qiya: 78.5 县级: 仙游县 县级码: 350322 地级: 莆田市 省级: 福建省,118.7,25.3667,福建省,,1,35.7193,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2428.796482863868,1,12738500.0,0.0,0.0,2428.796482863868,0.0,0.0,100.0,0.24287964828638678
53611,平罗,平罗 type: 一般站 Lat: 38.883333 Lon: 106.55 altitude: 1098.7 alt_qiya: 1100.2 县级: 平罗县 县级码: 640221 地级: 石嘴山市 省级: 宁夏回族自治区,106.55,38.8833,宁夏回族自治区,,1,7.6809,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2425.685699818712,1,5000500.0,0.0,0.0,2425.685699818712,0.0,0.0,100.0,0.24256856998187118
53972,沁阳,沁阳 type: 一般站 Lat: 35.05 Lon: 112.9 altitude: 117.5 alt_qiya: 118.5 县级: 沁阳市 县级码: 410882 地级: 焦作市 省级: 河南省,112.9,35.05,河南省,,1,8.539,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2423.307404280125,1,7300000.0,0.0,0.0,2423.307404280125,0.0,0.0,100.0,0.2423307404280125
53979,博爱,博爱 type: 一般站 Lat: 35.15 Lon: 113.083333 altitude: 120.0 alt_qiya: 121.1 县级: 博爱县 县级码: 410822 地级: 焦作市 省级: 河南省,113.0833,35.15,河南省,,1,2.9721,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2423.307404280125,1,7300000.0,0.0,0.0,2423.307404280125,0.0,0.0,100.0,0.2423307404280125
57044,临潼,临潼 type: 一般站 Lat: 34.4 Lon: 109.233333 altitude: 424.5 alt_qiya: 425.2 县级: 临潼区 县级码: 610115 地级: 西安市 省级: 陕西省,109.2333,34.4,陕西省,,1,3.0905,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2417.977053912422,1,6716000.0,0.0,0.0,2417.977053912422,0.0,0.0,100.0,0.2417977053912422
57194,上蔡,上蔡 type: 一般站 Lat: 33.283333 Lon: 114.266667 altitude: 59.8 alt_qiya: 60.9 县级: 上蔡县 县级码: 411722 地级: 驻马店市 省级: 河南省,114.2667,33.2833,河南省,,1,3.06,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2416.512263144308,1,7628500.0,0.0,0.0,2416.512263144308,0.0,0.0,100.0,0.24165122631443078
58754,福鼎,福鼎 type: 基本站 Lat: 27.333333 Lon: 120.2 altitude: 36.2 alt_qiya: 37.0 县级: 福鼎市 县级码: 350982 地级: 宁德市 省级: 福建省,120.2,27.3333,福建省,,1,3.7275,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2410.151163751331,1,11607000.0,0.0,0.0,2410.151163751331,0.0,0.0,100.0,0.2410151163751331
54026,扎鲁特,扎鲁特 type: 基本站 Lat: 44.566667 Lon: 120.9 altitude: 265.0 alt_qiya: 266.0 县级: 扎鲁特旗 县级码: 150526 地级: 通辽市 省级: 内蒙古自治区,120.9,44.5667,内蒙古自治区,,1,1.6386,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2407.7191647314207,1,3942000.0,0.0,0.0,2407.7191647314207,0.0,0.0,100.0,0.24077191647314208
56882,呈贡,呈贡 type: 一般站 Lat: 24.9 Lon: 102.816667 altitude: 1976.6 alt_qiya: 1977.8 县级: 呈贡区 县级码: 530114 地级: 昆明市 省级: 云南省,102.8167,24.9,云南省,,2,8.25625,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2402.601727932055,2,37157000.0,0.0,0.0,2402.601727932055,0.0,0.0,100.0,0.2402601727932055
59242,来宾,来宾 type: 基本站 Lat: 23.45 Lon: 109.083333 altitude: 96.7 alt_qiya: 97.9 县级: 兴宾区 县级码: 451302 地级: 来宾市 省级: 广西壮族自治区,109.0833,23.45,广西壮族自治区,,1,32.958,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2401.804105787633,1,13140000.0,0.0,0.0,2401.804105787633,0.0,0.0,100.0,0.2401804105787633
58147,金湖,金湖 type: 一般站 Lat: 32.983333 Lon: 118.966667 altitude: 24.2 alt_qiya: 25.3 县级: 金湖县 县级码: 320831 地级: 淮安市 省级: 江苏省,118.9667,32.9833,江苏省,,1,7.1534,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2399.570802150115,1,7446000.0,0.0,0.0,2399.570802150115,0.0,0.0,100.0,0.2399570802150115
54710,阜城,阜城 type: 一般站 Lat: 37.866667 Lon: 116.166667 altitude: 18.6 alt_qiya: 19.8 县级: 阜城县 县级码: 131128 地级: 衡水市 省级: 河北省,116.1667,37.8667,河北省,,1,1.8437,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2398.169472679342,1,6022500.0,0.0,0.0,2398.169472679342,0.0,0.0,100.0,0.2398169472679342
54330,凌海,凌海 type: 一般站 Lat: 41.133333 Lon: 121.333333 altitude: 45.2 alt_qiya: 46.1 县级: 凌海市 县级码: 210781 地级: 锦州市 省级: 辽宁省,121.3333,41.1333,辽宁省,,1,6.7803,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2396.141942747111,1,6570000.0,0.0,0.0,2396.141942747111,0.0,0.0,100.0,0.2396141942747111
57339,云阳,云阳 type: 一般站 Lat: 30.95 Lon: 108.683333 altitude: 297.2 alt_qiya: 296.4 县级: 云阳县 县级码: 500235 地级: 重庆市 省级: 重庆市,108.6833,30.95,重庆市,,1,5.5102,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2388.057858934324,1,7993500.0,0.0,0.0,2388.057858934324,0.0,0.0,100.0,0.2388057858934324
58006,虞城,虞城 type: 一般站 Lat: 34.383333 Lon: 115.883333 altitude: 46.3 alt_qiya: 50.6 县级: 虞城县 县级码: 411425 地级: 商丘市 省级: 河南省,115.8833,34.3833,河南省,,1,1.4912,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2387.1003359495508,1,7300000.0,0.0,0.0,2387.1003359495508,0.0,0.0,100.0,0.23871003359495507
54818,平阴,平阴 type: 一般站 Lat: 36.25 Lon: 116.416667 altitude: 79.9 alt_qiya: 81.0 县级: 平阴县 县级码: 370124 地级: 济南市 省级: 山东省,116.4167,36.25,山东省,,1,6.5477,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2380.768308612125,1,6570000.0,0.0,0.0,2380.768308612125,0.0,0.0,100.0,0.2380768308612125
58208,固始,固始 type: 基本站 Lat: 32.166667 Lon: 115.616667 altitude: 42.9 alt_qiya: 43.9 县级: 固始县 县级码: 411525 地级: 信阳市 省级: 河南省,115.6167,32.1667,河南省,,1,9.7066,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2374.9690117309387,1,7482500.0,0.0,0.0,2374.9690117309387,0.0,0.0,100.0,0.23749690117309388
57536,黔江,黔江 type: 基本站 Lat: 29.516667 Lon: 108.766667 altitude: 786.9 alt_qiya: 787.9 县级: 黔江区 县级码: 500114 地级: 重庆市 省级: 重庆市,108.7667,29.5167,重庆市,,2,9.91195,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,97.95290961932481,2369.903274556048,2,7409500.0,48.51406196474329,0.0,2321.389212591305,2.0470903806751943,0.0,97.95290961932481,0.2369903274556048
57296,息县,息县 type: 一般站 Lat: 32.35 Lon: 114.733333 altitude: 48.9 alt_qiya: 50.1 县级: 息县 县级码: 411528 地级: 信阳市 省级: 河南省,114.7333,32.35,河南省,,1,2.4331,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2367.315062017097,1,7555500.0,0.0,0.0,2367.315062017097,0.0,0.0,100.0,0.23673150620170968
57096,杞县,杞县 type: 一般站 Lat: 34.533333 Lon: 114.783333 altitude: 59.7 alt_qiya: 60.7 县级: 杞县 县级码: 410221 地级: 开封市 省级: 河南省,114.7833,34.5333,河南省,,1,3.6911,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2349.499227383088,1,7190500.0,0.0,0.0,2349.499227383088,0.0,0.0,100.0,0.2349499227383088
58001,睢县,睢县 type: 一般站 Lat: 34.433333 Lon: 115.1 altitude: 56.3 alt_qiya: 56.9 县级: 睢县 县级码: 411422 地级: 商丘市 省级: 河南省,115.1,34.4333,河南省,,1,1.0748,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2349.499227383088,1,7190500.0,0.0,0.0,2349.499227383088,0.0,0.0,100.0,0.2349499227383088
54263,磐石,磐石 type: 基本站 Lat: 42.966667 Lon: 126.083333 altitude: 351.2 alt_qiya: 352.8 县级: 磐石市 县级码: 220284 地级: 吉林市 省级: 吉林省,126.0833,42.9667,吉林省,,1,5.4846,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2346.959469087038,1,5511500.0,0.0,0.0,2346.959469087038,0.0,0.0,100.0,0.2346959469087038
54434,迁西,迁西 type: 一般站 Lat: 40.166667 Lon: 118.333333 altitude: 131.6 alt_qiya: 132.8 县级: 迁西县 县级码: 130227 地级: 唐山市 省级: 河北省,118.3333,40.1667,河北省,,1,11.8168,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2336.48486278406,1,5110000.0,0.0,0.0,2336.48486278406,0.0,0.0,100.0,0.233648486278406
53983,封丘,封丘 type: 一般站 Lat: 35.033333 Lon: 114.416667 altitude: 69.6 alt_qiya: 70.8 县级: 封丘县 县级码: 410727 地级: 新乡市 省级: 河南省,114.4167,35.0333,河南省,,1,3.2051,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2335.7091036272013,1,7081000.0,0.0,0.0,2335.7091036272013,0.0,0.0,100.0,0.23357091036272012
58109,太和,太和 type: 一般站 Lat: 33.133333 Lon: 115.65 altitude: 31.0 alt_qiya: 32.2 县级: 太和县 县级码: 341222 地级: 阜阳市 省级: 安徽省,115.65,33.1333,安徽省,,1,2.4759,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2332.984426588042,1,6570000.0,0.0,0.0,2332.984426588042,0.0,0.0,100.0,0.2332984426588042
50948,乾安,乾安 type: 基本站 Lat: 45.0 Lon: 124.016667 altitude: 146.3 alt_qiya: 147.9 县级: 乾安县 县级码: 220723 地级: 松原市 省级: 吉林省,124.0167,45.0,吉林省,,1,1.6381,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2332.9663256996346,1,5475000.0,0.0,0.0,2332.9663256996346,0.0,0.0,100.0,0.23329663256996347
54164,伊通,伊通 type: 一般站 Lat: 43.35 Lon: 125.283333 altitude: 248.1 alt_qiya: 249.2 县级: 伊通满族自治县 县级码: 220323 地级: 四平市 省级: 吉林省,125.2833,43.35,吉林省,,1,1.2218,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2332.9663256996346,1,5475000.0,0.0,0.0,2332.9663256996346,0.0,0.0,100.0,0.23329663256996347
58618,东乡,东乡 type: 一般站 Lat: 28.266667 Lon: 116.6 altitude: 82.4 alt_qiya: 83.6 县级: 东乡区 县级码: 361003 地级: 抚州市 省级: 江西省,116.6,28.2667,江西省,,1,4.4281,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2326.718877673546,1,8395000.0,0.0,0.0,2326.718877673546,0.0,0.0,100.0,0.23267188776735462
58036,东海,东海 type: 一般站 Lat: 34.55 Lon: 118.716667 altitude: 32.9 alt_qiya: 34.1 县级: 东海县 县级码: 320722 地级: 连云港市 省级: 江苏省,118.7167,34.55,江苏省,,1,4.687,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2323.082500502645,1,6935000.0,0.0,0.0,2323.082500502645,0.0,0.0,100.0,0.2323082500502645
57098,扶沟,扶沟 type: 一般站 Lat: 34.083333 Lon: 114.4 altitude: 58.3 alt_qiya: 59.3 县级: 扶沟县 县级码: 411621 地级: 周口市 省级: 河南省,114.4,34.0833,河南省,,1,6.629,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2307.4904307380702,1,7154000.0,0.0,0.0,2307.4904307380702,0.0,0.0,100.0,0.23074904307380703
58130,睢宁,睢宁 type: 基本站 Lat: 33.933333 Lon: 117.95 altitude: 23.8 alt_qiya: 25.0 县级: 睢宁县 县级码: 320324 地级: 徐州市 省级: 江苏省,117.95,33.9333,江苏省,,1,2.5175,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2306.882795860869,1,7008000.0,0.0,0.0,2306.882795860869,0.0,0.0,100.0,0.2306882795860869
57090,中牟,中牟 type: 一般站 Lat: 34.716667 Lon: 113.966667 altitude: 78.1 alt_qiya: 80.2 县级: 中牟县 县级码: 410122 地级: 郑州市 省级: 河南省,113.9667,34.7167,河南省,,1,7.6021,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2305.0470710389955,1,6935000.0,0.0,0.0,2305.0470710389955,0.0,0.0,100.0,0.23050470710389956
57042,富平,富平 type: 一般站 Lat: 34.783333 Lon: 109.183333 altitude: 470.9 alt_qiya: 472.3 县级: 富平县 县级码: 610528 地级: 渭南市 省级: 陕西省,109.1833,34.7833,陕西省,,2,8.58905,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2304.569816821031,2,5402000.0,0.0,0.0,2304.569816821031,0.0,0.0,100.0,0.2304569816821031
54715,陵城,陵城 type: 基本站 Lat: 37.316667 Lon: 116.516667 altitude: 17.6 alt_qiya: 18.7 县级: 陵城区 县级码: 371403 地级: 德州市 省级: 山东省,116.5167,37.3167,山东省,,1,7.8883,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2302.945577880412,1,6205000.0,0.0,0.0,2302.945577880412,0.0,0.0,100.0,0.23029455778804123
54700,武强,武强 type: 一般站 Lat: 38.033333 Lon: 115.933333 altitude: 16.2 alt_qiya: 17.4 县级: 武强县 县级码: 131123 地级: 衡水市 省级: 河北省,115.9333,38.0333,河北省,,1,2.5436,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2300.013338390743,1,5803500.0,0.0,0.0,2300.013338390743,0.0,0.0,100.0,0.23000133383907428
57481,应城,应城 type: 一般站 Lat: 30.95 Lon: 113.566667 altitude: 30.4 alt_qiya: 31.9 县级: 应城市 县级码: 420981 地级: 孝感市 省级: 湖北省,113.5667,30.95,湖北省,,1,1.4626,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2283.3632515022364,1,11607000.0,0.0,0.0,2283.3632515022364,0.0,0.0,100.0,0.22833632515022365
58340,溧水,溧水 type: 一般站 Lat: 31.6 Lon: 119.066667 altitude: 30.2 alt_qiya: 31.4 县级: 溧水区 县级码: 320117 地级: 南京市 省级: 江苏省,119.0667,31.6,江苏省,,1,6.4088,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2275.6420658559296,1,7300000.0,0.0,0.0,2275.6420658559296,0.0,0.0,100.0,0.22756420658559295
54236,彰武,彰武 type: 基本站 Lat: 42.383333 Lon: 122.55 altitude: 79.4 alt_qiya: 80.4 县级: 彰武县 县级码: 210922 地级: 阜新市 省级: 辽宁省,122.55,42.3833,辽宁省,,1,1.9662,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2273.2386463335456,1,5475000.0,0.0,0.0,2273.2386463335456,0.0,0.0,100.0,0.22732386463335455
53975,阳城,阳城 type: 基本站 Lat: 35.483333 Lon: 112.4 altitude: 659.5 alt_qiya: 661.1 县级: 阳城县 县级码: 140522 地级: 晋城市 省级: 山西省,112.4,35.4833,山西省,,1,2.2002,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2270.4394715389285,1,5110000.0,0.0,0.0,2270.4394715389285,0.0,0.0,100.0,0.22704394715389284
57388,安陆,安陆 type: 一般站 Lat: 31.266667 Lon: 113.7 altitude: 53.7 alt_qiya: 54.3 县级: 安陆市 县级码: 420982 地级: 孝感市 省级: 湖北省,113.7,31.2667,湖北省,,1,5.7753,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2266.570124268597,1,11242000.0,0.0,0.0,2266.570124268597,0.0,0.0,100.0,0.22665701242685968
54909,定陶,定陶 type: 基本站 Lat: 35.083333 Lon: 115.516667 altitude: 51.5 alt_qiya: 52.6 县级: 定陶区 县级码: 371703 地级: 菏泽市 省级: 山东省,115.5167,35.0833,山东省,,1,7.2443,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2261.493232273405,1,6460500.0,0.0,0.0,2261.493232273405,0.0,0.0,100.0,0.2261493232273405
54627,盐山,盐山 type: 一般站 Lat: 38.033333 Lon: 117.233333 altitude: 8.2 alt_qiya: 9.4 县级: 盐山县 县级码: 130925 地级: 沧州市 省级: 河北省,117.2333,38.0333,河北省,,1,5.6788,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2253.583604405092,1,5548000.0,0.0,0.0,2253.583604405092,0.0,0.0,100.0,0.2253583604405092
54644,孟村,孟村 type: 一般站 Lat: 38.05 Lon: 117.116667 altitude: 10.5 alt_qiya: 11.7 县级: 孟村回族自治县 县级码: 130930 地级: 沧州市 省级: 河北省,117.1167,38.05,河北省,,1,1.1885,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2248.612327918416,1,5548000.0,0.0,0.0,2248.612327918416,0.0,0.0,100.0,0.22486123279184161
57079,温县,温县 type: 一般站 Lat: 34.95 Lon: 113.033333 altitude: 106.4 alt_qiya: 106.9 县级: 温县 县级码: 410825 地级: 焦作市 省级: 河南省,113.0333,34.95,河南省,,1,7.0394,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2248.109981586721,1,6716000.0,0.0,0.0,2248.109981586721,0.0,0.0,100.0,0.2248109981586721
58126,泗县,泗县 type: 一般站 Lat: 33.466667 Lon: 117.866667 altitude: 19.5 alt_qiya: 20.700001 县级: 泗县 县级码: 341324 地级: 宿州市 省级: 安徽省,117.8667,33.4667,安徽省,,1,1.9754,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2247.629641713304,1,6095500.0,0.0,0.0,2247.629641713304,0.0,0.0,100.0,0.2247629641713304
58828,三明,三明 type: 一般站 Lat: 26.266667 Lon: 117.616667 altitude: 208.2 alt_qiya: 209.2 县级: 三元区 县级码: 350404 地级: 三明市 省级: 福建省,117.6167,26.2667,福建省,,2,1.516,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2246.478986234381,2,10475500.0,0.0,0.0,2246.478986234381,0.0,0.0,100.0,0.2246478986234381
57191,通许,通许 type: 一般站 Lat: 34.516667 Lon: 114.466667 altitude: 64.2 alt_qiya: 65.1 县级: 通许县 县级码: 410222 地级: 开封市 省级: 河南省,114.4667,34.5167,河南省,,1,6.3064,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2242.437336014656,1,6825500.0,0.0,0.0,2242.437336014656,0.0,0.0,100.0,0.2242437336014656
57767,隆回,隆回 type: 一般站 Lat: 27.116667 Lon: 111.0 altitude: 308.4 alt_qiya: 309.4 县级: 隆回县 县级码: 430524 地级: 邵阳市 省级: 湖南省,111.0,27.1167,湖南省,,1,0.7479,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2241.6615628941527,1,8942500.0,0.0,0.0,2241.6615628941527,0.0,0.0,100.0,0.22416615628941527
51133,塔城,塔城 type: 基准站 Lat: 46.733333 Lon: 83.0 altitude: 534.9 alt_qiya: 536.0 县级: 塔城市 县级码: 654201 地级: 塔城地区 省级: 新疆维吾尔自治区,83.0,46.7333,新疆维吾尔自治区,,1,3.953,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2227.806428295772,1,4745000.0,0.0,0.0,2227.806428295772,0.0,0.0,100.0,0.2227806428295772
54923,蒙阴,蒙阴 type: 一般站 Lat: 35.716667 Lon: 117.933333 altitude: 202.2 alt_qiya: 203.4 县级: 蒙阴县 县级码: 371328 地级: 临沂市 省级: 山东省,117.9333,35.7167,山东省,,1,3.853,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2224.9481013922828,1,5840000.0,0.0,0.0,2224.9481013922828,0.0,0.0,100.0,0.22249481013922828
57907,兴义,兴义 type: 基本站 Lat: 25.083333 Lon: 104.9 altitude: 1299.6 alt_qiya: 1300.7 县级: 兴义市 县级码: 522301 地级: 黔西南布依族苗族自治州 省级: 贵州省,104.9,25.0833,贵州省,,1,1.9671,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2223.9041303817016,1,7628500.0,0.0,0.0,2223.9041303817016,0.0,0.0,100.0,0.22239041303817017
54759,栖霞,栖霞 type: 一般站 Lat: 37.316667 Lon: 120.85 altitude: 205.5 alt_qiya: 206.5 县级: 栖霞市 县级码: 370686 地级: 烟台市 省级: 山东省,120.85,37.3167,山东省,,1,2.0393,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2218.1857912646524,1,5475000.0,0.0,0.0,2218.1857912646524,0.0,0.0,100.0,0.22181857912646524
59475,开平,开平 type: 一般站 Lat: 22.4 Lon: 112.65 altitude: 29.3 alt_qiya: 30.1 县级: 开平市 县级码: 440783 地级: 江门市 省级: 广东省,112.65,22.4,广东省,,1,8.6459,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2218.0377002289542,1,12775000.0,0.0,0.0,2218.0377002289542,0.0,0.0,100.0,0.22180377002289542
57772,湘乡,湘乡 type: 一般站 Lat: 27.75 Lon: 112.5 altitude: 86.9 alt_qiya: 88.1 县级: 湘乡市 县级码: 430381 地级: 湘潭市 省级: 湖南省,112.5,27.75,湖南省,,1,4.157,nonpositive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2212.237261281774,1,9125000.0,0.0,0.0,2212.237261281774,0.0,0.0,100.0,0.2212237261281774
59318,潮阳,潮阳 type: 一般站 Lat: 23.25 Lon: 116.583333 altitude: 6.7 alt_qiya: 7.5 县级: 潮阳区 县级码: 440513 地级: 汕头市 省级: 广东省,116.5833,23.25,广东省,,1,0.6521,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2209.677635436403,1,12775000.0,0.0,0.0,2209.677635436403,0.0,0.0,100.0,0.22096776354364028
53985,辉县,辉县 type: 一般站 Lat: 35.5 Lon: 113.816667 altitude: 140.7 alt_qiya: 142.2 县级: 辉县市 县级码: 410782 地级: 新乡市 省级: 河南省,113.8167,35.5,河南省,,1,8.1939,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2206.21553990654,1,6460500.0,0.0,0.0,2206.21553990654,0.0,0.0,100.0,0.220621553990654
53491,怀安,怀安 type: 一般站 Lat: 40.666667 Lon: 114.383333 altitude: 837.7 alt_qiya: 838.8 县级: 怀安县 县级码: 130728 地级: 张家口市 省级: 河北省,114.3833,40.6667,河北省,,1,2.628,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2200.1988595987896,1,3650000.0,0.0,0.0,2200.1988595987896,0.0,0.0,100.0,0.22001988595987895
53392,康保,康保 type: 一般站 Lat: 41.85 Lon: 114.583333 altitude: 1428.1 alt_qiya: 1429.3 县级: 康保县 县级码: 130723 地级: 张家口市 省级: 河北省,114.5833,41.85,河北省,,1,0.5715,positive_increase,medium_oxidation_sbr,氧化沟/SBR,100.0,2198.326049640973,1,3540500.0,0.0,0.0,2198.326049640973,0.0,0.0,100.0,0.2198326049640973
54726,乐陵,乐陵 type: 一般站 Lat: 37.7 Lon: 117.183333 altitude: 11.5 alt_qiya: 13.0 县级: 乐陵市 县级码: 371481 地级: 德州市 省级: 山东省,117.1833,37.7,山东省,,1,0.698,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2197.39442586062,1,5840000.0,0.0,0.0,2197.39442586062,0.0,0.0,100.0,0.21973944258606198
54621,深泽,深泽 type: 一般站 Lat: 38.183333 Lon: 115.183333 altitude: 38.1 alt_qiya: 39.3 县级: 深泽县 县级码: 130128 地级: 石家庄市 省级: 河北省,115.1833,38.1833,河北省,,1,3.5015,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2195.652762017584,1,5584500.0,0.0,0.0,2195.652762017584,0.0,0.0,100.0,0.2195652762017584
57181,宝丰,宝丰 type: 基准站 Lat: 33.883333 Lon: 113.05 altitude: 136.4 alt_qiya: 137.4 县级: 宝丰县 县级码: 410421 地级: 平顶山市 省级: 河南省,113.05,33.8833,河南省,,1,5.0671,positive_decline,medium_oxidation_sbr,氧化沟/SBR,100.0,2191.72955950014,1,6570000.0,0.0,0.0,2191.72955950014,0.0,0.0,100.0,0.21917295595001401
